Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
1992,Chile,54.81448929154452,45.19586476418106,15.907015540034852,0.5280950265349266,income
1994,Chile,56.433596273056374,45.90670999508522,14.887528892173531,0.571096198645944,income
1996,Chile,54.87367899494853,44.42739820414971,15.58281456840009,0.535280479017133,income
1998,Chile,55.52206909520875,44.97181069115916,15.2761649754402,0.5523087075403693,income
2000,Chile,52.7720090010792,42.58189156064063,16.77997993521109,0.4962688222619104,income
2003,Chile,51.489868013576704,41.35426186170574,17.44590116928463,0.4728745143029372,income
2006,Chile,47.29481635631447,37.89333987695106,19.82095810790088,0.3850469015674189,income
2009,Chile,46.991218996721365,38.21948782960448,20.188435764799713,0.3790587905220268,income
2011,Chile,46.04834972301036,37.29306710836895,20.64521339986686,0.3600741628100533,income
2013,Chile,45.83110610507278,37.37352455042145,20.85073740610684,0.354999648777539,income
2015,Chile,44.37132767263289,36.05857097748791,21.62532190173588,0.3326029905231701,income
2017,Chile,44.44102835148968,36.34190350479563,21.672033476093063,0.3340045574956753,income
2020,Chile,44.92093952055846,35.797446852493,21.12394084179435,0.3472276919615662,income
1981,China,28.16409669780766,21.73496970984172,30.464767625993566,0.1283628867193921,income
1984,China,27.1023016363232,21.303040046684497,31.172547616326128,0.1196984278026681,income
1987,China,29.38595833111216,22.43456527291909,29.62219488490122,0.1436242209812457,income
1990,China,32.22661822757224,25.79524155479387,28.36121825764007,0.1694444337233193,consumption
1993,China,33.87779950918823,26.622990823418817,27.22841485814154,0.1852070680999378,consumption
1996,China,35.22766011317756,27.29834543870071,26.18971260999826,0.2014143551939815,consumption
1999,China,38.70321518264391,29.38699711280392,23.90089252996686,0.2453549907468634,consumption
2002,China,41.98572424664066,31.43083138056168,21.76459185991398,0.294434078232789,consumption
2005,China,40.90076676064087,30.8615602981931,22.545899287563607,0.2790129552559381,consumption
2008,China,42.96503847760148,31.965973158693373,21.12220754344844,0.3149207184930411,consumption
2010,China,43.74495331229313,32.6325294096877,20.687611773910398,0.3277808722813427,consumption
2011,China,42.40922425537677,31.818484023813298,21.59637206131078,0.3063563813690988,consumption
2012,China,42.23716576985828,31.54291418964979,21.641640471394638,0.3049438308130989,consumption
2013,China,39.73639842035479,30.281720510371628,23.36444664153111,0.2616126104529832,consumption
2014,China,39.177652260950566,29.69338778103814,23.64049657065392,0.2546995371759424,consumption
2015,China,38.59530243454563,29.41269842467379,24.04020050957742,0.2460119139194444,consumption
2016,China,38.48051863563073,29.35065032790432,24.11613552402774,0.2441773326898573,consumption
2017,China,39.075775946740556,29.86473498254719,23.78445204057675,0.2519021335775492,consumption
2018,China,38.49764207266088,29.43410789844864,24.13563958922387,0.2438245816983223,consumption
2019,China,38.168342464119235,29.4963511761464,24.42823403809482,0.2378072150068031,consumption
1980,Colombia,59.12672682099516,47.4468814850802,13.14339986961617,0.661814615609881,income
1988,Colombia,53.10625111982781,41.20633703859095,15.87446114886625,0.5156817860766126,income
1989,Colombia,53.592465317982494,42.31239673429189,15.90534652004202,0.5179127417924545,income
1991,Colombia,51.31890558367811,39.49405134083856,16.76212408713261,0.4761325152331189,income
1992,Colombia,51.45367251067533,40.45835689971448,17.1734810125129,0.4630079558370742,income
1996,Colombia,56.93690822089954,45.63734615669648,14.446278591492849,0.602466871065862,income
1999,Colombia,58.73960008188991,46.90258742524862,13.350794654029421,0.6350189544973905,income
2000,Colombia,58.68289301110623,47.00824127713014,13.50092476100314,0.6177783988205774,income
2001,Colombia,57.483039579338644,46.32220850788789,14.20162494948526,0.6134007291305442,income
2002,Colombia,56.01890053647098,45.18826933589481,14.88390854311669,0.574399684441939,income
2003,Colombia,53.58647782928914,42.7806842391722,16.14836490092195,0.5204926338831944,income
2004,Colombia,54.98104970345838,44.52738101427987,15.56135933940236,0.5410785455544995,income
2005,Colombia,53.91333932409606,43.19103379013538,16.01204364814362,0.5229901681745805,income
2008,Colombia,55.32324609763353,43.69644070780405,14.903732013501,0.5689561396498275,income
2009,Colombia,54.29641507356221,42.91420793856245,15.510125137956951,0.5415120937212092,income
2010,Colombia,54.625476609145196,43.41359742830719,15.41335297616287,0.5444513737945168,income
2011,Colombia,53.49029144851048,42.35840834739558,16.00140832219972,0.5193351610945169,income
2012,Colombia,52.64548243482503,41.28301127453978,16.33146181108269,0.5052270861016656,income
2013,Colombia,52.632636430567594,41.36878413614095,16.395665526156808,0.5056438910973566,income
2014,Colombia,52.55101500938343,41.3682740792378,16.46924915765773,0.5022960884304437,income
2015,Colombia,50.99042092389902,39.94302769905151,17.277556258609067,0.4697700542388329,income
2016,Colombia,50.570677100538816,39.78618555534571,17.612648723068112,0.4620624862038052,income
2017,Colombia,49.7154847772174,38.98341185309808,18.07040516475232,0.4428902003070094,income
2018,Colombia,50.41870410395841,39.66259567694374,17.70864826435348,0.4571401479962322,income
2019,Colombia,51.334974136552304,40.31312538081931,17.147650818872368,0.477734017806188,income
2020,Colombia,54.1739756120307,42.1569755693624,15.49274555776317,0.5540689217172421,income
2004,Comoros,55.925160235270475,48.0980369919706,16.10551597836722,0.5467120020392862,consumption
2014,Comoros,45.33459471688265,33.6667490817265,19.80238680202435,0.3641958137961661,consumption
2005,Congo,47.33054182329792,36.852384989854606,19.28499831990537,0.3799083095602242,consumption
2011,Congo,48.93867053593573,37.92931734143456,18.32316850055607,0.4222725357221933,consumption
1981,Costa Rica,47.494762226075046,33.732380493333906,17.9145174314964,0.4370441836053315,income
1986,Costa Rica,34.42404542156242,23.05358663104131,25.73895281197647,0.2554451097008099,income
1989,Costa Rica,45.57076181690642,33.25066081331027,19.706569321275843,0.3836990376083649,income
1990,Costa Rica,45.30154407865812,33.003209114606626,19.83036565755342,0.3833346391665388,income
1991,Costa Rica,46.64785017784382,34.29706834781114,19.09961544670108,0.4017129585021522,income
1992,Costa Rica,45.71239736549306,33.73518665135487,19.798934254458892,0.3854011690302322,income
1993,Costa Rica,46.00316399243697,33.70666719703218,19.5190616099731,0.392300044398994,income
1994,Costa Rica,46.75240854567072,35.2528209123663,19.36685293912621,0.401986818115896,income
1995,Costa Rica,45.71268483759119,33.76418925969152,19.78864712518983,0.3879406619550595,income
1996,Costa Rica,46.54174094145277,34.300328678672024,19.19193953537588,0.4067993288395612,income
1997,Costa Rica,45.61711521042481,33.84728185444994,19.81514278331943,0.3795061665282748,income
1998,Costa Rica,45.66722318228243,34.019605544803646,19.81839478213821,0.3769548341016225,income
1999,Costa Rica,47.66533233080106,35.877210683847984,18.784330692159863,0.4146793188538992,income
2000,Costa Rica,47.44947186604964,35.679030914114875,18.81805177686752,0.4205595877436569,income
2001,Costa Rica,51.51506637289588,39.69909885614793,16.776270183287522,0.4963824878677387,income
2002,Costa Rica,51.82363066911434,40.4335520364904,16.81313299412999,0.4964036128219961,income
2003,Costa Rica,49.3086999679418,36.999227153037815,17.70364732543344,0.4534504930922727,income
2004,Costa Rica,48.42393824747225,36.57669831408776,18.33244569487882,0.4318386785415865,income
2005,Costa Rica,47.51370266074161,35.88492671061946,18.86803181629052,0.4058411747444612,income
2006,Costa Rica,49.28526638085202,38.27769134078015,18.158926924400458,0.4360600556148578,income
2007,Costa Rica,49.31429990125016,38.9045916632172,18.44750006303088,0.430040695507479,income
2008,Costa Rica,48.64548201980077,37.66206094320994,18.52606167487304,0.4209115523837142,income
2009,Costa Rica,50.56012510835672,39.4303492018144,17.39995591246592,0.4595391778905912,income
2010,Costa Rica,48.04596777825963,36.77480038095565,18.71562032764716,0.4080547940303929,income
2011,Costa Rica,48.76216570409962,36.91376017967028,18.1565917269497,0.4250481334746924,income
2012,Costa Rica,48.41902747201342,36.61206732148387,18.3625056653447,0.4192698726370367,income
2013,Costa Rica,49.152470985795624,36.96575289920312,17.79871348698255,0.4334207478047052,income
2014,Costa Rica,48.63419562304356,36.92475452635494,18.16414189974813,0.4214685109929329,income
2015,Costa Rica,48.37614136964541,36.8041357845918,18.446037773675833,0.4168150433858811,income
2016,Costa Rica,48.70606557466167,37.27723261821271,18.24314069272004,0.4213116655968099,income
2017,Costa Rica,48.34654060511497,36.962492905658365,18.50267352979606,0.4109553212223318,income
2018,Costa Rica,47.96854727902833,36.34806564424485,18.593510540869712,0.4105175221208748,income
2019,Costa Rica,48.18783359185005,36.657635807483565,18.482782098576347,0.4082915275707333,income
2020,Costa Rica,49.25031651736635,36.989878512998,17.7111371868898,0.4360525275185543,income
1985,Cote d'Ivoire,45.52626809927137,35.60782736540305,20.48926038288693,0.3667627470007049,consumption
1986,Cote d'Ivoire,37.96976141502416,29.53429956288048,24.706859000610535,0.2367515073620676,consumption
1987,Cote d'Ivoire,40.51009916070049,32.03331022249015,23.41713820809052,0.2744581615222894,consumption
1988,Cote d'Ivoire,36.886285924910375,28.33284166174273,25.21325117560108,0.226713727604816,consumption
1992,Cote d'Ivoire,39.38576430802857,29.517255647385472,23.506415752825177,0.2658618222416268,consumption
1995,Cote d'Ivoire,40.56382046110407,32.78381856153849,23.284888716306483,0.2716668424153357,consumption
1998,Cote d'Ivoire,38.95996265484659,30.08094026195231,24.24048131075123,0.2537940181956116,consumption
2002,Cote d'Ivoire,41.34004164235457,32.71213416885433,23.222277524134032,0.2893349783918978,consumption
2008,Cote d'Ivoire,43.18373325741026,32.64326659052812,21.41051707707801,0.3251256305843173,consumption
2015,Cote d'Ivoire,41.47479995612572,31.93143421352687,22.62006019884373,0.2962058465454819,consumption
2018,Cote d'Ivoire,37.183563557452445,28.99618537011313,25.14311124063701,0.226823014724153,consumption
1998,Croatia,28.74836050300541,22.48067581957292,30.19307813166106,0.1370816497143485,consumption
1999,Croatia,27.70694222981624,22.84109366904203,31.30083875781466,0.1312456174057494,consumption
2000,Croatia,31.325643687943526,25.05818244821525,28.828005028214598,0.1615966304297792,consumption
2001,Croatia,31.10216191919792,24.586050664010138,28.83729528504837,0.1590045337455601,consumption
2004,Croatia,29.67740462265648,23.59093352697368,29.84607487621214,0.1464850411841338,consumption
2008,Croatia,33.70877241261103,27.87738464903772,27.86787357578711,0.1894608707762238,consumption
2009,Croatia,33.18334812074658,26.73993095132829,27.97360177391008,0.1814570910447996,consumption
2009,Croatia,32.55882247858946,24.253845698453443,27.681689845479724,0.1962877469142751,income
2010,Croatia,27.35410120780502,22.49222175176519,31.42148785604455,0.1226911110185326,consumption
2010,Croatia,32.37977226368614,23.91439073362343,27.78614710838486,0.200155310790266,income
2011,Croatia,32.25743432948403,23.72699378196743,27.758986924766194,0.18958626608045,income
2012,Croatia,32.47515039306038,23.86571014789696,27.56141610749443,0.1920701670493045,income
2013,Croatia,31.99548523535689,23.70085805213776,27.99160534997373,0.1871065758328024,income
2014,Croatia,32.10714892294795,23.97025096856995,27.9357674948468,0.1894779902882675,income
2015,Croatia,31.11531483989218,23.232423729639,28.56907881839359,0.1759036380402332,income
2016,Croatia,30.89972562525938,23.20623102341344,28.81501864118453,0.1752146254837807,income
2017,Croatia,30.35457592767838,22.850688800004377,29.13697270367122,0.1703756845773337,income
2018,Croatia,29.7294736028056,22.724884373013808,29.653705520865877,0.1609251385098919,income
2019,Croatia,28.90908970139205,22.23529989187538,30.17778157693119,0.1514770837836362,income
2004,Cyprus,30.089400764081546,24.29068693084752,29.71367011068203,0.1527334416567316,income
2005,Cyprus,30.259456186504192,24.86584005530173,29.70810915835134,0.15295969347175,income
2006,Cyprus,31.12596183927297,26.027033256644,29.4557281811757,0.1635424001343529,income
2007,Cyprus,31.113272259945017,25.466179377930843,29.149201799388788,0.1612060434525973,income
2008,Cyprus,31.70866175997568,26.20807018817841,28.90580020630447,0.1668075330036162,income
2009,Cyprus,32.10884693328554,26.1850479646614,28.579559654047593,0.1740604146233415,income
2010,Cyprus,31.45792856269421,25.69694932491095,29.0352900114936,0.1657853716618226,income
2011,Cyprus,32.625524445240615,26.69864648796178,28.3894395238213,0.1789962128605856,income
2012,Cyprus,34.312433435406334,28.04389909364246,27.45447887874435,0.196823605427004,income
2013,Cyprus,37.04199291671629,30.871246154523853,26.07697422113826,0.2318175509157763,income
2014,Cyprus,35.56565297299039,28.829841916675907,26.6767337889394,0.2142120028177103,income
2015,Cyprus,33.966377996077455,27.45687636520525,27.49236285160231,0.193308501840657,income
2016,Cyprus,32.89179537781578,26.81229638366287,28.197578614481912,0.1805452475302446,income
2017,Cyprus,31.416234000871153,25.483544124059733,29.0604103478692,0.16471636645318,income
2018,Cyprus,32.739860950563745,27.18368038667476,28.531530535787464,0.1811072677820478,income
2019,Cyprus,31.22422709276627,25.48900503110646,29.23757982795615,0.1663719565775423,income
1992,Czechia,20.703283450082928,19.577514423221988,36.181789198983,0.0734115057012323,income
1993,Czechia,26.604793385996278,23.6318321856176,32.39373862299842,0.1212092351191894,income
1996,Czechia,25.799009676149996,22.13857611299726,32.86501452426458,0.1141050612178368,income
2002,Czechia,26.55509509205199,22.544280788299968,32.399359391549254,0.1189909710453337,income
2004,Czechia,27.53318001084163,23.1065447179528,31.790466144231978,0.1316941919805825,income
2005,Czechia,26.946042912457578,22.939408842081168,32.26318494714985,0.125542030078204,income
2006,Czechia,26.74415556199472,22.62029158107238,32.30150851177911,0.124143644390947,income
2007,Czechia,25.99868937473719,22.32055544861242,32.79650607748771,0.118147704291915,income
2008,Czechia,26.28027218320636,22.8844894738065,32.7539662725853,0.121959476756769,income
2009,Czechia,26.15667459857196,22.367714273757542,32.67351805326083,0.119902213044219,income
