Year,Entity,Gini_posttax_dis,Gini_posttax_nat,Gini_pretax,Top_10_share_posttax_dis,Top_10_share_posttax_nat,Top_10_share_pretax,Bottom_50_share_posttax_dis,Bottom_50_share_posttax_nat,Bottom_50_share_pretax
2000,New Zealand,,,45.3319249483243,,,32.97,,,19.55
2001,New Zealand,,,46.3107329524938,,,34.01,,,19.11
2002,New Zealand,,,46.3439760193264,,,33.989999999999995,,,19.08
2003,New Zealand,,,46.6555459421528,,,34.33,,,18.96
2004,New Zealand,,,46.589648722208196,,,34.4,,,19.02
2005,New Zealand,,,44.5047643015783,,,32.78,,,20.13
2006,New Zealand,,,38.549456164282596,,,30.29,,,25.5
2007,New Zealand,,,40.679948462327395,,,30.1,,,22.41
2008,New Zealand,,,37.562220743073,,,29.630000000000003,,,26.14
2009,New Zealand,,,43.2917220282786,,,31.51,,,20.46
2010,New Zealand,,,43.144695322333995,,,31.17,,,20.49
2011,New Zealand,,,44.6649051821513,,,32.6,,,19.97
2012,New Zealand,,,46.648579727995795,,,34.300000000000004,,,18.85
2013,New Zealand,,,45.3390685405871,,,33.239999999999995,,,19.58
2014,New Zealand,,,45.426969253746904,,,33.379999999999995,,,19.52
2015,New Zealand,,,45.6400910418043,,,33.83,,,19.45
2016,New Zealand,,,45.085508654391,,,33.7,,,19.93
2017,New Zealand,,,45.7851750703355,,,34.45,,,19.6
2018,New Zealand,,,45.9475956659133,,,34.65,,,19.55
1992,Niger,,,57.08467725736131,,,46.81,,,15.010000000000002
1994,Niger,,,60.820978809188695,,,50.0,,,12.82
2005,Niger,,,64.7323943746485,,,55.26,,,11.5
2007,Niger,,,58.9238303834486,,,49.57,,,14.31
2011,Niger,,,53.283515606177104,,,43.23,,,16.900000000000002
2014,Niger,,,54.5263623913629,,,43.3,,,15.72
1952,Nigeria,,,,,,,,,
1953,Nigeria,,,,,,,,,
1954,Nigeria,,,,,,,,,
1955,Nigeria,,,,,,,,,
1956,Nigeria,,,,,,,,,
1957,Nigeria,,,,,,,,,
1958,Nigeria,,,,,,,,,
1959,Nigeria,,,,,,,,,
1985,Nigeria,,,56.997652973119095,,,44.12,,,13.69
1992,Nigeria,,,60.42428459322839,,,46.8,,,11.54
2003,Nigeria,,,58.1981794159129,,,46.24,,,13.48
2009,Nigeria,,,55.084397386847805,,,42.85,,,14.96
2018,Nigeria,,,54.514921693797405,,,42.72,,,15.5
1980,North Macedonia,,,38.399071857432496,,,27.42,,,23.48
1981,North Macedonia,,,38.399071857432496,,,27.42,,,23.48
1982,North Macedonia,,,38.399071857432496,,,27.42,,,23.48
1983,North Macedonia,32.5635232232511,30.3789940356877,38.399071857432496,25.07,24.06,27.42,27.58,29.08,23.48
1984,North Macedonia,33.4997572475336,31.2414955807801,39.555206306700605,25.840000000000003,24.77,28.39,27.03,28.58,22.83
1985,North Macedonia,33.0990012561564,30.8627491197186,39.1215304825751,25.380000000000003,24.34,27.82,27.19,28.73,22.98
1986,North Macedonia,33.2816971763108,31.023764146725203,39.422635582954804,24.82,23.82,27.37,26.81,28.39,22.51
1987,North Macedonia,33.6936906968738,31.409771255214203,39.7939387694164,25.65,24.59,28.25,26.78,28.360000000000003,22.58
1988,North Macedonia,35.910429729404605,33.476897841757506,42.1717747069611,26.92,25.78,29.55,25.36,27.03,20.97
1989,North Macedonia,32.6102196045709,30.408754496657597,38.752334331141704,24.48,23.5,27.05,27.31,28.84,23.01
1996,North Macedonia,48.2800774130839,45.069536762592,52.064705773981004,32.77,31.26,36.27,16.939999999999998,19.14,14.91
1997,North Macedonia,43.6746382438219,40.6986167656278,48.8272116338816,30.89,29.47,34.74,20.54,22.55,17.45
1998,North Macedonia,42.0545862991961,39.1230998888375,47.606957393454,27.47,26.25,32.05,20.41,22.47,17.26
1999,North Macedonia,41.8240423721165,38.8083121183398,47.3102656812801,27.0,25.78,31.540000000000003,20.34,22.48,17.27
2000,North Macedonia,40.6927117241192,37.6315014741758,45.8355378175675,26.02,24.81,30.17,20.8,22.99,17.96
2001,North Macedonia,42.1921082597542,39.0518756648515,47.2397990736141,27.58,26.27,31.680000000000003,20.29,22.5,17.44
2011,North Macedonia,44.0446400760602,40.2857267866127,48.904783059894804,30.23,28.5,34.21,19.85,22.42,17.150000000000002
2012,North Macedonia,41.6270864839736,38.0738351338942,47.8414991696726,29.020000000000003,27.4,33.73,21.47,23.9,17.88
2013,North Macedonia,40.7618564486045,37.3330570559365,47.240865126142204,28.3,26.76,33.18,22.1,24.44,18.29
2014,North Macedonia,38.5743254299925,35.4044568310881,45.841959075218604,27.28,25.86,32.71,23.6,25.77,19.46
2015,North Macedonia,38.6217915229035,35.4584267020192,45.4510950180264,27.33,25.91,32.21,23.62,25.78,19.59
2016,North Macedonia,37.752866132921795,34.5806478936165,45.1031053067766,26.47,25.09,32.11,24.14,26.31,19.94
2017,North Macedonia,37.461706673269504,34.3368571952829,45.1205559404041,26.53,25.15,32.29,24.46,26.590000000000003,20.04
1875,Norway,,,,,,40.0,,,
1888,Norway,,,,,,50.080000000000005,,,
1892,Norway,,,,,,47.14,,,
1893,Norway,,,,,,,,,
1894,Norway,,,,,,,,,
1895,Norway,,,,,,,,,
1896,Norway,,,,,,,,,
1897,Norway,,,,,,,,,
1898,Norway,,,,,,,,,
1899,Norway,,,,,,,,,
1900,Norway,,,,,,,,,
1901,Norway,,,,,,,,,
1902,Norway,,,,,,,,,
1903,Norway,,,,,,,,,
1906,Norway,,,,,,42.77,,,
1910,Norway,,,,,,31.840000000000003,,,
1913,Norway,,,,,,33.21,,,
1929,Norway,,,,,,41.32,,,
1938,Norway,,,,,,,,,
1948,Norway,,,,,,34.38,,,
1949,Norway,,,,,,34.02,,,
1950,Norway,,,,,,34.1,,,
1951,Norway,,,,,,32.31,,,
1952,Norway,,,,,,31.39,,,
1953,Norway,,,,,,33.08,,,
1954,Norway,,,,,,31.790000000000003,,,
1955,Norway,,,,,,32.61,,,
1957,Norway,,,,,,32.72,,,
1958,Norway,,,,,,34.72,,,
1959,Norway,,,,,,34.2,,,
1960,Norway,,,,,,32.17,,,
1961,Norway,,,,,,31.77,,,
1962,Norway,,,,,,32.2,,,
1963,Norway,,,,,,32.029999999999994,,,
1964,Norway,,,,,,31.45,,,
1965,Norway,,,,,,30.65,,,
1966,Norway,,,,,,31.05,,,
1967,Norway,,,,,,30.380000000000003,,,
1968,Norway,,,,,,30.77,,,
1969,Norway,,,,,,30.96,,,
1970,Norway,,,,,,29.84,,,
1971,Norway,,,,,,30.4,,,
1972,Norway,,,,,,29.94,,,
1973,Norway,,,,,,29.24,,,
1974,Norway,,,,,,28.58,,,
1975,Norway,,,,,,29.03,,,
1976,Norway,,,,,,29.360000000000003,,,
1977,Norway,,,,,,29.630000000000003,,,
1978,Norway,,,,,,27.22,,,
1979,Norway,,,,,,26.58,,,
1980,Norway,27.0348796886083,24.238012078159,37.7142349718078,22.13,20.87,27.3,31.87,33.739999999999995,25.130000000000003
1981,Norway,26.9952875797274,24.2558980142123,36.8482845698629,22.16,20.93,26.78,32.0,33.82,25.7
1982,Norway,26.1438676237351,23.4543419013343,36.5851030522467,21.23,20.08,26.38,32.39,34.21,25.86
1983,Norway,25.6470539957488,22.956640569438,35.8868663020587,20.91,19.77,25.97,32.71,34.53,26.32
1984,Norway,25.7217444702935,23.102710530721602,36.1744086139876,21.23,20.09,26.57,32.81,34.56,26.27
1985,Norway,25.7593855371272,23.0898976765475,36.4444387149767,21.29,20.12,26.87,32.77,34.55,26.17
1986,Norway,24.111191070996398,21.5695675172342,33.4886960700054,19.99,18.93,23.99,33.68,35.4,27.700000000000003
1987,Norway,23.8688853574391,21.2103874328788,33.3285331683728,19.9,18.8,23.87,33.800000000000004,35.61,27.78
1988,Norway,24.1514730661915,21.4523141574471,32.3943644523643,19.54,18.47,22.83,33.62,35.45,28.23
1989,Norway,22.9978024655058,20.4825167522455,31.876878133659797,19.73,18.66,23.1,34.55,36.24,28.87
1990,Norway,23.4022506624386,20.839965761168,32.5342212627717,19.63,18.57,23.46,34.239999999999995,35.97,28.39
1991,Norway,24.1089683459731,21.4271175804078,32.4447216272647,20.48,19.32,23.64,33.94,35.730000000000004,28.56
1992,Norway,23.0592177427466,20.491107066266302,32.802182540679,20.12,18.99,24.54,34.660000000000004,36.370000000000005,28.63
1993,Norway,25.4621743944288,22.643681581561,34.928433893534496,22.11,20.77,26.31,33.300000000000004,35.15,27.38
1994,Norway,27.2849471471076,24.2820570292906,36.553061332145,23.04,21.6,27.500000000000004,32.129999999999995,34.09,26.32
1995,Norway,26.872792928454796,23.9129721797495,36.5387312534441,22.63,21.24,27.51,32.32,34.27,26.35
1996,Norway,29.568227599211,26.263196416316998,38.293276148507296,25.09,23.41,29.29,30.89,33.02,25.46
1997,Norway,30.616086989329,27.166767843822697,39.732637735674096,25.88,24.09,30.59,30.29,32.51,24.66
1998,Norway,28.680535595338004,25.3476433096584,37.3364977293072,24.3,22.64,28.37,31.4,33.56,25.94
1999,Norway,28.8408592668329,25.4401427780582,38.3612963819196,24.75,23.01,29.43,31.37,33.57,25.45
2000,Norway,31.029766216850902,27.332625268118697,41.3392474354197,26.85,24.84,32.65,30.33,32.67,24.06
2001,Norway,28.2466054208314,24.6674636454813,38.9119984575245,24.14,22.35,30.24,31.67,34.0,25.27
2002,Norway,29.068893875664497,25.3869885728562,39.2490927691618,25.21,23.28,30.680000000000003,31.380000000000003,33.739999999999995,25.19
2003,Norway,29.4442869162459,25.6783098031448,40.0030834052494,25.4,23.43,31.4,31.14,33.550000000000004,24.78
2004,Norway,29.8196785384015,25.969630090081402,40.7539975977159,25.590000000000003,23.58,32.11,30.9,33.37,24.38
2005,Norway,30.195070892319396,26.2609490625842,41.5018507328568,25.790000000000003,23.73,32.82,30.66,33.18,23.99
2006,Norway,30.5704630611366,26.5522695745254,42.2466758977151,25.98,23.880000000000003,33.53,30.42,33.0,23.59
2007,Norway,30.6496179370896,26.5904324828469,42.3534857727688,26.21,24.06,33.78,30.41,33.0,23.6
2008,Norway,29.686323701398,25.7046447683553,42.478443917625,25.8,23.68,34.29,31.04,33.59,23.71
2009,Norway,27.81413569294,23.9527023628582,39.6680078348034,23.96,22.02,31.06,31.95,34.45,24.94
2010,Norway,29.419645320062,25.3964565452719,41.3118871283899,25.16,23.09,32.67,31.05,33.64,24.11
2011,Norway,29.3272000029148,25.2819425827994,41.72010177424,24.75,22.71,32.92,31.08,33.69,23.84
2012,Norway,29.439321579073802,25.3700261880891,42.0222461858358,24.85,22.8,33.129999999999995,30.97,33.6,23.630000000000003
2013,Norway,30.1763703023394,26.0393567262248,41.5010554406905,25.42,23.3,32.550000000000004,30.56,33.22,23.85
2014,Norway,29.3483970057764,25.266949226128098,41.4211808156082,24.78,22.72,32.34,31.01,33.650000000000006,23.81
2015,Norway,29.821444150485398,25.562662738243002,39.885531549395395,24.9,22.770000000000003,30.76,30.61,33.37,24.54
2016,Norway,30.310530851891198,25.8598806444036,39.8986683495202,25.01,22.81,30.64,30.270000000000003,33.17,24.46
2017,Norway,30.3106933785076,25.8992044529771,40.3046491488844,25.09,22.89,30.96,30.28,33.15,24.25
2010,Oman,,,67.1078113410324,,,54.88,,,8.959999999999999
1987,Pakistan,,,54.535344025197894,,,43.94,,,16.25
1990,Pakistan,,,53.986481325464894,,,43.04,,,16.31
1996,Pakistan,,,52.136659595834104,,,42.22,,,17.87
1998,Pakistan,,,55.7101927486592,,,45.93,,,16.05
2001,Pakistan,,,53.8795928050067,,,43.71,,,16.81
2004,Pakistan,,,55.9493686113786,,,45.24,,,15.55
2005,Pakistan,,,57.0784178333923,,,46.88,,,15.19
2007,Pakistan,,,54.7964127120366,,,44.1,,,16.14
2010,Pakistan,,,53.342928643770904,,,42.85,,,16.96
2011,Pakistan,,,53.4121078642009,,,43.22,,,17.06
2013,Pakistan,,,52.6845045802197,,,42.19,,,17.349999999999998
2015,Pakistan,,,54.0480092569553,,,44.1,,,16.82
2018,Pakistan,,,52.978103272021606,,,42.81,,,17.299999999999997
1997,Palestine,,,61.6969850164903,,,50.56,,,12.24
2005,Palestine,,,64.2532779897081,,,52.96,,,10.85
2006,Palestine,,,64.1879027021524,,,53.02,,,10.85
2007,Palestine,,,66.1319082992094,,,54.92,,,9.9
2008,Palestine,,,64.839500464003,,,53.83,,,10.59
2009,Palestine,,,63.6057279821447,,,52.78,,,11.24
2010,Palestine,,,64.2578240817251,,,52.72,,,10.62
2016,Palestine,,,61.4101305187784,,,50.06,,,12.22
1996,Papua New Guinea,,,62.9040744358615,,,50.24999999999999,,,10.91
2009,Papua New Guinea,,,58.7926297472222,,,46.14,,,13.03
2001,Peru,,72.9641965555954,74.5444424689105,,63.68000000000001,63.6,,7.07,5.69
2002,Peru,,71.8466073002936,73.7303353823537,,63.2,63.470000000000006,,7.62,6.13
2003,Peru,,74.4154143108819,75.98470762522011,,66.03,66.0,,6.800000000000001,5.46
2004,Peru,,70.38706150298209,72.2511719626975,,60.91,61.14000000000001,,8.23,6.75
2005,Peru,,69.1763617715969,71.3988615988883,,58.59,59.49,,8.16,6.6000000000000005
2006,Peru,,68.83402551454239,71.2659242675617,,58.76,59.98,,8.690000000000001,7.13
2007,Peru,,69.3848704803461,72.0086964401878,,59.86,61.42999999999999,,8.870000000000001,7.249999999999999
2008,Peru,,67.8052923933849,70.3967163735934,,57.81,59.1,,9.3,7.61
2009,Peru,,66.0124253571954,68.89609346440601,,55.92,57.36,,10.13,8.219999999999999
2010,Peru,,66.4134473926302,69.0259023325447,,56.49,57.76,,10.22,8.49
2011,Peru,,65.8021985164021,68.850377437007,,55.60000000000001,57.38,,10.35,8.43
2012,Peru,,64.4599351578847,67.8064195704009,,54.190000000000005,56.21000000000001,,10.9,8.81
2013,Peru,,64.9250230810202,68.4163828535174,,55.05,57.06,,10.89,8.66
2014,Peru,,63.577911552752695,67.5829259984947,,53.61,55.84,,11.62,9.02
2015,Peru,,64.5181441954938,68.46045975337401,,55.37,57.38999999999999,,11.48,8.86
2016,Peru,,64.3678723933826,68.422544756692,,55.15,57.3,,11.47,8.790000000000001
2017,Peru,,67.3141354701353,71.059644250627,,59.09,60.81999999999999,,10.26,7.689999999999999
2018,Peru,,65.7421629398128,69.4916511094793,,56.99999999999999,58.78,,10.86,8.32
2019,Peru,,61.432811161802306,65.75298985602561,,51.32,53.74,,12.58,9.77
1985,Philippines,,,60.398626529755695,,,49.42,,,13.05
1988,Philippines,,,59.845677823946296,,,48.41,,,13.089999999999998
1991,Philippines,,,62.5967808754602,,,51.45,,,11.85
1994,Philippines,,,61.5673873991668,,,50.0,,,12.15
1997,Philippines,,,65.14681724050601,,,54.25,,,10.75
2000,Philippines,,,62.821860967505906,,,51.54,,,11.74
2003,Philippines,,,61.0597493336353,,,49.220000000000006,,,12.27
2006,Philippines,,,61.007039154144806,,,48.88,,,12.18
2009,Philippines,,,60.737840807760804,,,48.67,,,12.36
2012,Philippines,,,60.2882990468387,,,48.27,,,12.6
2015,Philippines,,,59.058376425111405,,,46.97,,,13.23
2018,Philippines,,,57.1720872847294,,,45.4,,,14.35
1980,Poland,,,32.326890897628104,,,22.45,,,28.02
1981,Poland,,,32.326890897628104,,,22.45,,,28.02
1982,Poland,,,32.326890897628104,,,22.45,,,28.02
1983,Poland,26.0893252771718,24.9325497563425,32.326890897628104,20.39,19.93,22.45,31.93,32.73,28.02
1984,Poland,26.903007763261698,25.7101680367402,32.9458446372612,21.09,20.6,23.16,31.55,32.37,27.750000000000004
1985,Poland,26.9159226292079,25.7225005004805,32.788782680817505,20.76,20.28,22.73,31.430000000000003,32.25,27.74
1986,Poland,29.091959465017396,27.802053555642498,33.1286393605777,21.33,20.82,22.63,29.92,30.81,27.38
1987,Poland,27.828013976389897,26.5941515615272,32.4129195203604,20.5,20.03,22.12,30.74,31.59,27.87
1988,Poland,27.3100089974817,26.0991163854775,32.1148704498925,20.19,19.74,21.8,31.03,31.87,28.02
1989,Poland,28.5514921505644,27.285560842553103,33.3547077987788,21.26,20.76,22.97,30.28,31.16,27.31
1990,Poland,31.490781305825998,30.0945149356526,35.2239701194164,22.41,21.86,24.32,28.42,29.38,26.08
1991,Poland,32.7236451051915,31.2727206094134,36.1114996458625,24.37,23.74,25.93,28.01,28.99,25.93
1992,Poland,32.5812936981954,31.136667615922097,36.8586049975043,23.21,22.62,25.64,27.76,28.75,25.28
1993,Poland,32.587411097294996,31.142504450803898,37.4081489005995,23.49,22.89,26.540000000000003,27.800000000000004,28.78,25.15
1994,Poland,35.33433304254,33.767625380015396,39.564804567606195,25.57,24.88,28.88,26.27,27.32,24.07
1995,Poland,37.9672668343972,36.2838271430235,41.502296069517506,28.27,27.46,30.98,24.98,26.090000000000003,23.14
1996,Poland,39.7885792820343,38.0214194306351,41.688200377308995,28.6,27.77,30.83,23.7,24.87,22.85
1997,Poland,38.0046565070966,36.3468845730267,41.4014697846802,27.99,27.200000000000003,30.78,24.88,25.97,23.14
1998,Poland,38.2511946875311,36.6032113690299,42.524955831469704,28.51,27.72,32.11,24.82,25.91,22.7
1999,Poland,38.3309631565048,36.2858896810103,42.1281134746934,27.87,26.91,31.8,24.7,26.05,22.88
2000,Poland,40.5405339713599,38.3506456230016,43.9309599165387,30.270000000000003,29.18,33.26,23.56,24.99,21.77
